playerid,season,name,team,position,games_played,mins_played,shifts,shots_on_goal,shot_attempts,points,goals,assists,primary_assists,secondary_assists,blocked_shots,hits,takeaways,giveaways,faceoffswon,faceoffslost,penalties,penalty_mins,penaltiesdrawn,penalityminutesdrawn,pp_points,pp_goals,pp_assists,pk_points,pk_goals,pk_assists
8474579,2020,Luca Sbisa,NSH,D,1,11.97,19,0,2,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479675,2020,Trevor Moore,L.A,C,56,814.12,1093,88,164,23,10,13,10,3,10,38,14,17,3,6,9,18,7,14,2,1,1,2,2,0
8481433,2020,Taro Hirose,DET,L,6,85.58,98,11,12,2,0,2,1,1,2,1,1,3,1,1,0,0,2,4,0,0,0,0,0,0
8477950,2020,Tony DeAngelo,NYR,D,6,113.43,135,13,22,1,0,1,0,1,6,3,1,3,0,0,2,4,0,0,1,0,1,0,0,0
8478366,2020,Frank Vatrano,FLA,C,56,812.82,1047,156,243,26,18,8,3,5,21,68,22,16,4,17,13,26,8,14,3,1,2,0,0,0
8474145,2020,Robert Bortuzzo,STL,D,40,566.6,874,31,70,5,1,4,1,3,49,85,7,17,0,0,14,37,6,21,0,0,0,0,0,0
8476292,2020,Ondrej Palat,T.B,L,55,958.83,1139,109,188,46,15,31,16,15,41,82,26,17,0,6,13,26,13,26,20,7,13,0,0,0
8475848,2020,Brendan Gallagher,MTL,R,35,525.05,718,106,177,23,14,9,3,6,12,46,7,9,23,19,7,16,11,22,3,3,0,0,0,0
8482124,2020,Quinton Byfield,L.A,C,6,90.02,113,9,12,1,0,1,0,1,3,3,3,2,26,40,1,2,0,0,0,0,0,0,0,0
8480776,2020,Sheldon Rempal,CAR,R,3,24.88,36,3,5,0,0,0,0,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
8477969,2020,Marcus Pettersson,PIT,D,47,774.8,985,46,94,9,2,7,3,4,39,51,10,12,0,0,11,22,2,4,0,0,0,0,0,0
8481105,2020,Otto Leskinen,MTL,D,1,16.38,16,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
8476871,2020,Tanner Pearson,VAN,L,51,871.93,1225,110,181,18,10,8,6,2,28,54,23,26,6,10,8,16,11,22,3,2,1,1,0,1
8474034,2020,Pat Maroon,T.B,L,55,635.63,840,46,68,19,4,15,6,9,4,75,6,12,2,10,14,40,10,32,4,2,2,0,0,0
8477949,2020,Alex Tuch,VGK,R,55,925.45,1169,142,242,33,18,15,11,4,36,52,39,18,12,21,14,28,16,32,4,2,2,0,0,0
8480014,2020,Gabriel Vilardi,L.A,C,54,796.62,1084,65,116,23,10,13,7,6,19,18,13,14,291,344,3,6,17,34,4,3,1,0,0,0
8480145,2020,Neal Pionk,WPG,D,54,1185.47,1465,100,200,32,3,29,19,10,74,137,19,44,0,0,10,20,14,28,10,1,9,0,0,0
8479987,2020,Morgan Geekie,CAR,C,36,352.33,477,30,57,9,3,6,6,0,6,28,5,7,74,67,5,10,6,12,2,2,0,0,0,0
8471274,2020,Alex Goligoski,ARI,D,56,1288.37,1474,72,155,22,3,19,7,12,108,76,14,33,0,0,7,14,8,16,7,0,7,0,0,0
8478115,2020,Pierre Engvall,TOR,L,42,501.03,696,61,103,12,7,5,3,2,12,43,6,19,102,135,8,16,3,6,0,0,0,0,0,0
8474176,2020,Carl Hagelin,WSH,L,56,789.68,1095,85,129,16,6,10,8,2,19,22,21,16,3,10,8,19,8,19,0,0,0,1,1,0
8479974,2020,Nolan Patrick,PHI,C,52,690.08,1041,49,104,9,4,5,2,3,18,45,11,17,226,204,10,20,10,20,3,2,1,0,0,0
8476967,2020,Brett Kulak,MTL,D,46,741.22,883,57,113,8,2,6,4,2,54,28,8,33,0,0,10,20,4,8,0,0,0,0,0,0
8477573,2020,Nathan Walker,STL,L,8,107.98,139,10,17,1,1,0,0,0,6,14,3,1,2,3,1,2,1,2,0,0,0,0,0,0
8476428,2020,Rocco Grimaldi,NSH,R,40,511.75,675,62,112,13,10,3,3,0,9,20,17,11,0,2,2,4,7,14,0,0,0,1,1,0
8477450,2020,Jason Dickinson,DAL,C,51,825.78,1199,66,126,15,7,8,4,4,49,78,28,17,136,159,9,18,14,28,1,0,1,0,0,0
8474683,2020,Derek Grant,ANA,C,46,669.78,959,66,122,15,6,9,4,5,40,65,9,12,288,277,11,25,6,13,0,0,0,0,0,0
8475225,2020,Craig Smith,BOS,C,54,803.25,1042,132,236,32,13,19,9,10,8,66,24,16,10,13,9,18,6,12,6,4,2,0,0,0
8480070,2020,Ian Mitchell,CHI,D,39,588.57,746,23,53,7,3,4,1,3,37,17,2,13,0,0,8,14,4,8,0,0,0,0,0,0
8475149,2020,Marcus Johansson,MIN,C,36,574.38,697,46,85,14,6,8,5,3,12,12,10,19,32,53,2,4,5,10,6,2,4,0,0,0
8475233,2020,David Savard,T.B,D,54,1071.68,1321,69,124,6,1,5,0,5,109,132,7,24,0,0,12,24,4,8,0,0,0,1,0,1
8471699,2020,Andrew Cogliano,DAL,C,54,752.1,1181,88,156,11,5,6,4,2,24,79,12,10,4,11,10,24,14,34,0,0,0,1,1,0
8478882,2020,Vladislav Gavrikov,CBJ,D,55,1067.07,1355,48,102,12,2,10,4,6,77,69,17,17,0,0,8,14,2,4,0,0,0,0,0,0
8476458,2020,Ryan Strome,NYR,C,56,1023.63,1266,129,211,49,14,35,19,16,18,22,22,32,322,423,13,29,10,23,17,2,15,2,0,2
8471214,2020,Alex Ovechkin,WSH,L,45,877.58,935,182,351,42,24,18,11,7,23,98,11,20,0,2,6,12,13,26,15,8,7,0,0,0
8471873,2020,Anton Stralman,FLA,D,38,719.72,947,37,80,9,3,6,2,4,31,36,12,19,0,0,4,8,4,8,0,0,0,0,0,0
8478131,2020,Ondrej Kase,BOS,R,3,25.52,37,4,9,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8477391,2020,Sean Malone,NSH,C,1,10.63,15,1,1,1,0,1,1,0,0,0,0,0,4,4,1,2,0,0,0,0,0,0,0,0
8475797,2020,Jarred Tinordi,BOS,D,21,358.73,465,30,53,1,0,1,1,0,29,56,6,5,0,0,4,11,3,9,0,0,0,0,0,0
8478460,2020,Zach Werenski,CBJ,D,35,852.57,987,79,141,20,7,13,9,4,39,21,10,19,0,0,5,13,6,15,5,0,5,0,0,0
8471724,2020,Kris Letang,PIT,D,55,1355.67,1487,131,260,45,7,38,26,12,65,92,23,55,0,1,16,32,8,16,15,1,14,1,0,1
8477960,2020,Adrian Kempe,L.A,C,56,948.98,1252,127,238,29,14,15,13,2,21,47,15,20,27,41,13,28,8,16,14,4,10,1,1,0
8477964,2020,Ivan Barbashev,STL,C,38,507.42,676,43,71,12,5,7,6,1,15,49,9,12,82,107,3,6,4,8,1,1,0,0,0,0
8481477,2020,Nico Sturm,MIN,C,50,542.95,743,64,91,17,11,6,4,2,26,48,12,9,69,65,7,17,12,27,0,0,0,0,0,0
8480844,2020,Grigori Denisenko,FLA,L,7,83.58,115,6,11,4,0,4,1,3,2,15,3,0,1,1,1,2,0,0,0,0,0,0,0,0
8479337,2020,Alex DeBrincat,CHI,L,52,1071.83,1124,155,268,56,32,24,14,10,22,70,31,42,16,23,6,12,15,34,17,9,8,1,1,0
8476392,2020,Adam Lowry,WPG,C,52,808.47,1120,81,138,24,10,14,7,7,30,161,16,13,358,357,5,13,10,23,2,0,2,1,1,0
8481058,2020,Jesse Ylonen,MTL,R,1,11.38,14,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8479587,2020,Rhett Gardner,DAL,C,28,278.97,430,23,52,2,1,1,0,1,11,52,5,4,43,57,4,8,5,10,0,0,0,0,0,0
8480196,2020,Jacob Bryson,BUF,D,38,723.73,823,24,65,9,1,8,4,4,43,32,2,17,0,0,6,12,4,8,1,0,1,2,0,2
8478467,2020,Nicolas Meloche,S.J,D,7,67.13,101,6,12,1,0,1,1,0,6,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0
8476888,2020,Mikhail Grigorenko,CBJ,C,32,440.12,549,36,68,12,4,8,6,2,17,14,10,8,9,15,3,6,3,6,0,0,0,0,0,0
8479252,2020,Dan Renouf,COL,D,18,182.95,257,12,18,3,0,3,1,2,3,20,1,3,0,0,5,16,3,12,0,0,0,0,0,0
8477989,2020,Christian Dvorak,ARI,C,56,1028.53,1372,93,152,31,17,14,7,7,45,48,19,18,553,509,6,12,11,20,10,8,2,0,0,0
8476312,2020,Josh Manson,ANA,D,22,403.2,524,19,47,7,1,6,4,2,31,61,5,12,0,0,11,28,4,14,0,0,0,0,0,0
8476851,2020,Alex Galchenyuk,TOR,C,34,432.02,600,62,100,13,5,8,5,3,10,44,6,16,3,3,10,20,5,10,1,1,0,0,0,0
8477454,2020,Adam Erne,DET,L,45,625.82,802,69,101,20,11,9,3,6,16,82,10,6,20,14,10,26,4,14,6,3,3,0,0,0
8482247,2020,Mikko Lehtonen,CBJ,D,26,412.9,520,33,58,6,0,6,3,3,15,30,8,10,0,0,5,8,2,4,1,0,1,0,0,0
8478550,2020,Artemi Panarin,NYR,L,42,825,890,106,222,58,17,41,25,16,7,13,21,26,0,3,3,6,9,18,16,5,11,0,0,0
8475236,2020,Cody Eakin,BUF,C,46,594.97,848,39,59,7,3,4,2,2,20,33,16,14,272,228,7,14,4,8,0,0,0,0,0,0
8475324,2020,Nick Jensen,WSH,D,53,917.27,1129,60,107,14,2,12,6,6,65,56,15,29,0,0,7,14,5,10,0,0,0,0,0,0
8477492,2020,Nathan MacKinnon,COL,C,48,977.97,1093,206,374,65,20,45,28,17,15,38,16,29,239,255,11,27,21,45,23,8,15,0,0,0
8475726,2020,Tyler Toffoli,MTL,C,52,911.18,1182,158,265,44,28,16,9,7,12,75,25,31,21,33,12,24,7,14,10,7,3,3,2,1
8477479,2020,Tyler Bertuzzi,DET,L,9,176.53,200,20,34,7,5,2,1,1,3,13,6,8,1,1,2,4,1,2,3,2,1,0,0,0
8478857,2020,Dmytro Timashov,NYI,L,1,7.22,10,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479998,2020,Mikey Anderson,L.A,D,54,1144.23,1273,52,110,11,1,10,4,6,73,66,14,34,0,0,15,30,6,12,0,0,0,2,0,2
8475690,2020,Christopher Tanev,CGY,D,56,1216.93,1599,66,122,11,2,9,2,7,107,33,23,57,0,0,3,6,6,12,0,0,0,0,0,0
8473419,2020,Brad Marchand,BOS,L,53,1002.25,1234,143,228,69,29,40,26,14,11,66,42,36,11,24,23,46,18,36,14,4,10,6,3,3
8477456,2020,J.T. Compher,COL,L,48,682.15,958,47,88,18,10,8,5,3,38,32,16,10,215,255,8,19,7,17,2,1,1,0,0,0
8477380,2020,Jonny Brodzinski,NYR,C,5,56.67,91,7,8,1,1,0,0,0,2,4,0,1,0,1,2,4,0,0,0,0,0,0,0,0
8471303,2020,Alexander Edler,VAN,D,52,1087.13,1238,99,177,8,0,8,5,3,118,80,13,26,0,0,21,48,8,19,0,0,0,0,0,0
8481812,2020,Nikolai Knyzhov,S.J,D,56,937.85,1236,51,97,10,2,8,3,5,54,84,18,13,0,0,17,39,4,11,0,0,0,0,0,0
8471735,2020,Keith Yandle,FLA,D,56,967.5,1154,113,217,27,3,24,16,8,26,18,14,31,0,0,19,38,6,12,16,1,15,0,0,0
8476874,2020,Olli Maatta,L.A,D,41,673.88,800,43,78,4,0,4,1,3,53,41,4,23,0,0,3,6,5,10,0,0,0,0,0,0
8475151,2020,Kyle Palmieri,NYI,R,51,844.78,1140,115,223,21,10,11,3,8,12,62,22,24,8,12,10,20,12,24,6,2,4,1,1,0
8480798,2020,Philipp Kurashev,CHI,C,54,705.17,886,65,106,16,8,8,3,5,18,33,18,13,102,147,6,12,7,14,5,2,3,0,0,0
8477520,2020,Jean-Sebastien Dea,BUF,C,1,5.55,8,2,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
8481600,2020,Tobias Bjornfot,L.A,D,33,554.88,684,30,55,6,1,5,2,3,34,28,5,13,0,0,7,14,1,2,0,0,0,0,0,0
8475750,2020,Jon Merrill,MTL,D,49,894.25,1063,41,91,5,0,5,4,1,69,34,7,31,0,0,8,16,4,8,0,0,0,0,0,0
8477932,2020,Aaron Ekblad,FLA,D,35,878.03,1019,102,195,22,11,11,5,6,25,23,11,22,0,0,15,33,8,21,11,6,5,0,0,0
8471804,2020,Nathan Gerbe,CBJ,C,9,100.03,141,9,14,3,1,2,1,1,2,8,2,1,7,6,1,2,1,2,0,0,0,1,0,1
8474688,2020,Greg Pateryn,S.J,D,13,183.8,234,13,29,3,0,3,1,2,17,17,3,5,0,0,3,6,0,0,0,0,0,0,0,0
8471817,2020,Ryan Reaves,VGK,R,37,367.38,516,26,54,5,1,4,1,3,15,141,11,4,4,9,9,27,7,23,0,0,0,0,0,0
8476897,2020,Oskar Sundqvist,STL,C,28,424.32,547,32,50,9,4,5,4,1,24,50,5,9,115,123,7,14,5,12,3,1,2,0,0,0
8475222,2020,Sami Vatanen,DAL,D,39,663.83,838,55,102,6,2,4,4,0,49,27,8,21,0,0,9,20,3,6,0,0,0,0,0,0
8478831,2020,Kevin Stenlund,CBJ,C,32,400.87,518,42,75,10,5,5,4,1,13,17,6,8,103,115,4,8,6,12,1,0,1,0,0,0
8473422,2020,Nick Foligno,TOR,L,49,870.65,1075,81,121,20,7,13,8,5,37,133,13,21,117,144,13,32,15,36,2,1,1,3,0,3
8477498,2020,Darnell Nurse,EDM,D,56,1434.7,1431,155,289,36,16,20,8,12,100,117,24,61,0,0,19,47,12,35,5,1,4,0,0,0
8480005,2020,Kristian Vesalainen,WPG,L,12,104.22,150,5,10,1,0,1,1,0,5,8,2,2,0,0,0,0,1,2,0,0,0,0,0,0
8478434,2020,Keegan Kolesar,VGK,R,44,420.03,588,46,76,12,3,9,3,6,15,107,9,7,62,73,9,30,11,34,0,0,0,0,0,0
8481518,2020,Nolan Foote,N.J,L,6,58.12,86,5,6,2,1,1,0,1,1,5,1,2,0,2,0,0,0,0,0,0,0,0,0,0
8474613,2020,Derek Stepan,OTT,C,20,301.63,432,44,70,6,1,5,3,2,16,25,10,6,130,130,4,8,1,2,2,0,2,0,0,0
8477478,2020,William Carrier,VGK,L,52,541.38,807,65,103,15,6,9,8,1,13,131,12,9,3,5,8,16,18,38,0,0,0,0,0,0
8478508,2020,Yakov Trenin,NSH,C,45,518.58,685,62,106,11,5,6,5,1,21,94,10,13,4,8,11,22,3,6,0,0,0,0,0,0
8475191,2020,Reilly Smith,VGK,R,53,947.25,1181,124,211,25,14,11,8,3,20,46,21,20,0,4,9,18,10,20,4,3,1,1,1,0
8476792,2020,Torey Krug,STL,D,51,1148.58,1399,110,207,32,2,30,14,16,57,51,7,25,0,0,11,25,9,21,10,1,9,0,0,0
8477952,2020,Robby Fabbri,DET,C,30,518.42,594,58,96,18,10,8,7,1,16,34,3,16,85,106,8,16,7,14,2,0,2,0,0,0
8477426,2020,Nick Paul,OTT,L,56,900.6,1238,105,195,20,5,15,10,5,35,74,40,17,219,201,8,19,10,23,2,0,2,4,1,3
8474090,2020,Brendan Smith,NYR,D,48,788.83,1045,58,114,10,5,5,3,2,41,84,7,26,0,0,24,63,25,65,0,0,0,0,0,0
8478466,2020,Daniel Sprong,WSH,R,42,490.08,643,74,127,20,13,7,4,3,1,28,11,13,4,4,6,12,3,6,0,0,0,0,0,0
8475718,2020,Justin Holl,TOR,D,55,1158.47,1407,57,117,20,2,18,7,11,84,82,17,41,0,0,11,25,11,25,0,0,0,1,0,1
8476885,2020,Jacob Trouba,NYR,D,38,816.17,1034,70,156,12,2,10,5,5,84,111,17,24,0,0,11,22,7,14,1,0,1,0,0,0
8481740,2020,Tyce Thompson,N.J,R,7,61.05,96,4,6,1,0,1,1,0,2,5,2,0,0,9,0,0,0,0,0,0,0,0,0,0
8479439,2020,Jacob MacDonald,COL,D,33,493.37,691,49,115,9,1,8,3,5,31,38,8,8,0,0,4,8,1,2,0,0,0,0,0,0
8478403,2020,Jack Eichel,BUF,C,21,430.53,479,61,107,18,2,16,5,11,15,20,4,11,195,197,3,6,5,10,9,1,8,0,0,0
8476368,2020,Fredrik Claesson,T.B,D,6,74.32,109,4,7,0,0,0,0,0,7,10,0,7,0,0,1,2,0,0,0,0,0,0,0,0
8480226,2020,Marian Studenic,N.J,R,8,86.25,130,7,9,2,1,1,0,1,4,13,0,1,0,0,2,4,0,0,0,0,0,0,0,0
8481560,2020,Arthur Kaliyev,L.A,R,1,14.7,18,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477931,2020,Tomas Nosek,VGK,L,38,494.03,671,59,90,16,8,8,3,5,18,51,8,12,200,186,5,10,3,6,1,0,1,0,0,0
8477845,2020,Trevor van Riemsdyk,WSH,D,20,341.53,420,23,49,3,1,2,0,2,27,13,2,7,0,0,1,2,1,2,1,0,1,0,0,0
8476326,2020,Josh Archibald,EDM,R,52,704.32,953,62,103,13,7,6,4,2,35,192,14,15,4,4,11,27,8,21,0,0,0,0,0,0
8478465,2020,Guillaume Brisebois,VAN,D,1,11.52,14,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8477851,2020,Jordan Oesterle,ARI,D,43,769.8,994,38,86,11,1,10,5,5,63,45,2,21,1,0,5,10,1,2,3,0,3,0,0,0
8480466,2020,Joey Keane,CAR,D,1,19.57,24,1,3,0,0,0,0,0,0,2,0,1,0,0,0,0,1,2,0,0,0,0,0,0
8474031,2020,Kevin Shattenkirk,ANA,D,55,1166.27,1391,93,187,15,2,13,6,7,58,57,14,27,0,0,14,28,8,16,3,1,2,0,0,0
8480002,2020,Nico Hischier,N.J,C,21,388.87,516,44,77,11,6,5,2,3,20,11,12,7,203,157,2,4,3,6,3,2,1,1,1,0
8475808,2020,Michael Chaput,ARI,C,13,122.23,176,3,11,0,0,0,0,0,8,19,2,3,35,34,5,10,0,0,0,0,0,0,0,0
8476917,2020,Adam Pelech,NYI,D,56,1178.42,1448,82,180,14,4,10,5,5,73,66,25,46,0,0,9,18,6,12,0,0,0,2,1,1
8478106,2020,Dylan Sikura,VGK,C,6,61.47,83,8,11,2,2,0,0,0,1,3,5,0,0,0,0,0,2,4,0,0,0,0,0,0
8471260,2020,Blake Comeau,DAL,L,51,802.75,1149,76,134,14,4,10,6,4,18,106,21,17,53,57,12,27,10,23,0,0,0,2,0,2
8480031,2020,Max Comtois,ANA,L,55,849.9,1078,94,181,33,16,17,13,4,34,93,20,39,12,22,17,40,10,26,3,1,2,0,0,0
8476429,2020,Scott Mayfield,NYI,D,56,1091.18,1334,79,166,15,2,13,7,6,108,76,6,37,0,0,13,28,3,6,0,0,0,0,0,0
8478491,2020,Jacob Larsson,ANA,D,46,799.93,1060,42,104,7,1,6,2,4,59,37,4,24,0,0,7,14,0,0,0,0,0,1,0,1
8477508,2020,Curtis Lazar,BOS,C,50,666.18,920,55,91,13,7,6,3,3,22,99,18,7,159,175,3,6,6,12,0,0,0,0,0,0
8481528,2020,Dylan Cozens,BUF,C,41,588.57,754,62,102,13,4,9,8,1,11,30,13,20,95,106,5,16,8,22,1,1,0,0,0,0
8479542,2020,Brandon Hagel,CHI,L,52,727.87,950,91,144,24,9,15,11,4,27,58,31,11,9,13,4,11,12,27,3,0,3,1,0,1
8480853,2020,Liam Foudy,CBJ,C,24,302.23,382,40,63,4,0,4,3,1,5,13,6,5,2,8,3,6,5,10,0,0,0,0,0,0
8477444,2020,Andre Burakovsky,COL,L,53,800.13,1019,102,180,44,19,25,15,10,16,22,16,24,2,2,5,10,7,14,13,4,9,0,0,0
8479462,2020,Tarmo Reunanen,NYR,D,4,53.1,68,5,6,1,0,1,1,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8477369,2020,Carson Soucy,MIN,D,50,764.78,961,47,84,17,1,16,7,9,49,62,12,18,0,0,19,51,6,26,0,0,0,0,0,0
8477070,2020,Liam O'Brien,COL,C,12,78.83,117,6,11,3,0,3,2,1,2,28,0,1,0,0,7,20,6,18,0,0,0,0,0,0
8476882,2020,Teuvo Teravainen,CAR,L,21,345.27,451,49,84,14,5,9,5,4,9,8,10,12,13,7,3,4,2,4,2,0,2,0,0,0
8471233,2020,Travis Zajac,NYI,C,46,755.57,1049,50,93,20,8,12,5,7,22,51,25,14,311,293,3,6,6,12,1,0,1,0,0,0
8480074,2020,Alexandre Texier,CBJ,C,49,776.13,964,75,141,15,4,11,6,5,19,49,24,13,129,228,11,22,10,22,0,0,0,0,0,0
8478013,2020,Jake Walman,STL,D,24,347.1,499,47,85,2,1,1,1,0,20,26,6,16,0,0,4,8,6,12,0,0,0,0,0,0
8474037,2020,James van Riemsdyk,PHI,L,56,926.03,1221,132,197,43,17,26,11,15,16,40,20,10,9,9,7,14,5,10,11,10,1,0,0,0
8480008,2020,Adam Ruzicka,CGY,C,3,32.25,48,3,8,1,0,1,0,1,0,1,0,1,14,15,2,4,0,0,0,0,0,0,0,0
8474102,2020,David Perron,STL,L,56,1038.67,1214,152,289,58,19,39,20,19,25,45,17,32,0,6,11,22,11,22,18,4,14,0,0,0
8478420,2020,Mikko Rantanen,COL,R,52,1035.67,1178,177,310,66,30,36,18,18,20,26,32,16,32,32,17,34,18,38,23,9,14,0,0,0
8478507,2020,John Marino,PIT,D,52,1078.15,1324,56,106,13,3,10,5,5,50,48,29,21,0,0,4,8,5,10,4,1,3,1,0,1
8476924,2020,Martin Frk,L.A,R,1,9.35,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8474567,2020,Zach Bogosian,TOR,D,45,654.17,873,36,85,4,0,4,2,2,31,67,7,19,0,0,13,29,3,9,0,0,0,0,0,0
8480035,2020,Henri Jokiharju,BUF,D,46,845.5,974,50,109,8,3,5,3,2,53,47,9,12,0,0,2,4,2,4,0,0,0,0,0,0
8479986,2020,Kole Lind,VAN,R,7,92.07,116,4,12,0,0,0,0,0,3,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0
8481481,2020,Blake Lizotte,L.A,C,41,521.23,772,42,77,10,3,7,1,6,21,32,6,6,180,174,8,16,11,22,0,0,0,0,0,0
8479344,2020,Jesse Puljujarvi,EDM,R,55,832.05,1011,115,179,25,15,10,5,5,20,101,23,30,0,3,8,16,15,30,4,2,2,0,0,0
8476344,2020,Tyler Graovac,VAN,C,14,136.15,194,17,26,4,3,1,1,0,5,13,6,3,42,50,3,6,4,8,1,1,0,0,0,0
8476975,2020,Cedric Paquette,CAR,C,47,439.28,651,33,62,8,4,4,0,4,26,136,10,6,33,42,9,21,8,19,0,0,0,0,0,0
8482241,2020,Radim Zohorna,PIT,L,8,72.23,107,8,11,4,2,2,2,0,0,7,3,0,5,3,2,4,1,2,1,0,1,0,0,0
8471686,2020,Marc Staal,DET,D,56,1032.78,1318,53,99,10,3,7,4,3,45,58,9,36,0,0,11,20,5,10,0,0,0,0,0,0
8480459,2020,Pius Suter,CHI,C,55,898,1074,112,156,27,14,13,11,2,34,28,25,18,264,359,7,16,6,12,3,1,2,0,0,0
8476381,2020,Andrew Shaw,CHI,R,14,210.13,250,24,38,4,2,2,2,0,4,20,3,3,30,25,3,6,5,10,4,2,2,0,0,0
